Sample File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P 500,,,,,,,IBM,,,,,,,GOOGL,,,,,,,CSCO,,,,,,,ADM,,,,,,,NKE,,,,,
Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume
2001-03-07,1253.800049,1263.859985,1253.800049,1261.890015,1132200000,,2001-03-07,107.449997,108.25,105.660004,107.550003,7788900,,,,,,,,,2001-03-07,107.449997,108.25,105.660004,81.840415,7788900,,2001-03-07,14.999999,15.08,14.92,10.485366,853900,,2001-03-07,39.580002,40.32,39.48,4.212876,8788000
2001-03-06,1241.410034,1267.420044,1241.410034,1253.800049,1091800000,,2001-03-06,106.25,108.400002,105.25,106,8120000,,,,,,,,,2001-03-06,106.25,108.400002,105.25,80.660937,8120000,,2001-03-06,15.15,15.249999,14.9,10.610939,920800,,2001-03-06,38.189999,39.290001,38.029999,4.096724,9149600
2001-03-05,1234.180054,1242.550049,1234.040039,1241.410034,929200000,,2001-03-05,102.809998,105.599998,102.639999,104.910004,6743900,,,,,,,,,2001-03-05,102.809998,105.599998,102.639999,79.831502,6743900,,2001-03-05,15.039999,15.229999,14.819999,10.59001,1046300,,2001-03-05,38.009998,38.380001,37.349998,3.937669,14545600
2001-03-02,1241.22998,1251.01001,1219.73999,1234.180054,1294000000,,2001-03-02,104,107.650002,100.940002,102.300003,14745500,,,,,,,,,2001-03-02,104,107.650002,100.940002,77.845416,14745500,,2001-03-02,14.999999,15.24,14.959999,10.562105,1204900,,2001-03-02,37.630001,38.189999,37.509998,3.932437,11933600
2001-03-01,1239.939941,1241.359985,1214.5,1241.22998,1294900000,,2001-03-01,99.300003,106.400002,97.5,106.050003,15102000,,,,,,,,,2001-03-01,99.300003,106.400002,97.5,80.698987,15102000,,2001-03-01,15.15,15.15,14.76,10.450484,1304200,,2001-03-01,39.060001,39.220001,37.580002,3.98999,9636800
2001-02-28,1257.939941,1263.469971,1229.650024,1239.939941,1225300000,,2001-02-28,102.949997,103.540001,99.099998,99.900002,11933200,,,,,,,,,2001-02-28,102.949997,103.540001,99.099998,76.019129,11933200,,2001-02-28,15.1,15.119999,14.76,10.499318,1042800,,2001-02-28,39.450001,39.450001,37.290001,4.084167,23287200
2001-02-27,1267.650024,1272.76001,1252.26001,1257.939941,1114100000,,2001-02-27,104.900002,106.870003,102.559998,102.589996,9787900,,,,,,,,,2001-02-27,104.900002,106.870003,102.559998,78.066087,9787900,,2001-02-27,15.439999,15.449999,15.01,10.59001,1460200,,2001-02-27,40.380001,41.32,38.169998,4.120792,97760800
2001-02-26,1245.859985,1267.689941,1241.709961,1267.650024,1130800000,,2001-02-26,105.800003,105.800003,101.830002,105.300003,8344100,,,,,,,,,2001-02-26,105.800003,105.800003,101.830002,80.128273,8344100,,2001-02-26,14.85,15.549999,14.789999,10.841157,1374900,,2001-02-26,49.16,50,48.540001,5.138956,17316000
2001-02-23,1252.819946,1252.819946,1215.439941,1245.859985,1231300000,,2001-02-23,107.5,107.5,100.25,104,15276600,,,,,,,,,2001-02-23,107.5,107.5,100.25,79.139032,15276600,,2001-02-23,15.499999,15.499999,14.839999,10.429556,1438900,,2001-02-23,48.080002,49.080002,48.029999,5.127445,7768800
2001-02-22,1255.27002,1259.939941,1228.329956,1252.819946,1365900000,,2001-02-22,106.5,110.900002,103.379997,108.900002,11709000,,,,,,,,,2001-02-22,106.5,110.900002,103.379997,82.867699,11709000,,2001-02-22,14.999999,15.63,14.659999,10.903944,2699200,,2001-02-22,47.119999,48.380001,45.369999,5.025943,18472800
2001-02-21,1278.939941,1282.969971,1253.160034,1255.27002,1208500000,,2001-02-21,109.550003,111.5,107.290001,107.510002,9156900,,,,,,,,,2001-02-21,109.550003,111.5,107.290001,81.809976,9156900,,2001-02-21,15.349999,15.429999,14.9,10.5342,1044200,,2001-02-21,48.630001,49.450001,47.009998,4.924441,16009600
2001-02-20,1301.530029,1307.160034,1278.439941,1278.939941,1112200000,,2001-02-20,114.550003,115.599998,110.779999,111.5,6748300,,,,,,,,,2001-02-20,114.550003,115.599998,110.779999,84.846174,6748300,,2001-02-20,15.349999,15.4,15.199999,10.736512,1609700,,2001-02-20,51.52,51.52,47.509998,4.972576,31327200
2001-02-16,1326.609985,1326.609985,1293.180054,1301.530029,1257200000,,2001-02-16,114.550003,115.75,113.940002,115,7073000,,,,,,,,,2001-02-16,114.550003,115.75,113.940002,87.509507,7073000,,2001-02-16,14.629999,15.15,14.629999,10.506295,2093400,,2001-02-16,52.32,53.099998,51.52,5.391143,10629600
2001-02-15,1315.920044,1331.290039,1315.920044,1326.609985,1153700000,,2001-02-15,116.800003,118.639999,116.379997,116.779999,8098700,,,,,,,,,2001-02-15,116.800003,118.639999,116.379997,88.864001,8098700,,2001-02-15,15.1,15.299999,14.65,10.255148,2930700,,2001-02-15,54.610001,54.610001,52.209999,5.469624,14766400
2001-02-14,1318.800049,1320.72998,1304.719971,1315.920044,1150300000,,2001-02-14,113.75,116.169998,112.5,115.099998,7032900,,,,,,,,,2001-02-14,113.75,116.169998,112.5,87.585601,7032900,,2001-02-14,15.349999,15.699999,15.1,10.673726,1990800,,2001-02-14,56.099998,56.259998,54.259998,5.768899,4241600
2001-02-13,1330.310059,1336.619995,1317.51001,1318.800049,1075200000,,2001-02-13,114.150002,117.379997,113.07,113.75,7193200,,,,,,,,,2001-02-13,114.150002,117.379997,113.07,86.558317,7193200,,2001-02-13,15.769999,15.769999,15.429999,10.848133,1380400,,2001-02-13,54.310001,57,54.310001,5.869355,6788800
2001-02-12,1314.76001,1330.959961,1313.640015,1330.310059,1039100000,,2001-02-12,110.550003,115.720001,110.300003,114.900002,6729300,,,,,,,,,2001-02-12,110.550003,115.720001,110.300003,87.433413,6729300,,2001-02-12,15.4,15.769999,15.38,11.001612,1400400,,2001-02-12,54,54.57,54,5.683093,4188800
2001-02-09,1332.530029,1332.530029,1309.97998,1314.76001,1075500000,,2001-02-09,114.029999,114.989998,111,112,6318800,,,,,,,,,2001-02-09,114.029999,114.989998,111,85.22665,6318800,,2001-02-09,15.249999,15.699999,15.08,10.743489,2291300,,2001-02-09,55.110001,55.110001,54.040001,5.697743,6783200
2001-02-08,1341.099976,1350.319946,1332.420044,1332.530029,1107200000,,2001-02-08,116.910004,118.199997,114.029999,114.099998,8380800,,,,,,,,,2001-02-08,116.910004,118.199997,114.029999,86.824649,8380800,,2001-02-08,15.859999,15.99,15.299999,11.134161,2558500,,2001-02-08,56.130001,56.150002,54.080002,5.767853,11316800
2001-02-07,1352.26001,1352.26001,1334.26001,1340.890015,1158300000,,2001-02-07,113.400002,117.599998,112.669998,116.910004,9006900,,,,,,,,,2001-02-07,113.400002,117.599998,112.669998,88.962928,9006900,,2001-02-07,14.999999,15.849999,14.909999,10.994635,2820100,,2001-02-07,57,57.32,56.290001,5.90598,10194400
2001-02-06,1354.310059,1363.550049,1350.040039,1352.26001,1059600000,,2001-02-06,112.230003,115.690002,111.199997,114.190002,7526400,,,,,,,,,2001-02-06,112.230003,115.690002,111.199997,86.794209,7526400,,2001-02-06,15.33,15.4,14.9,10.450484,2031500,,2001-02-06,55.189999,57,55.189999,5.916444,8448000
2001-02-05,1349.469971,1354.560059,1344.47998,1354.310059,1013000000,,2001-02-05,109.400002,112.599998,109.300003,112.220001,5113700,,,,,,,,,2001-02-05,109.400002,112.599998,109.300003,85.296838,5113700,,2001-02-05,15.249999,15.919999,15.179999,10.973706,2980600,,2001-02-05,54.599998,55.630001,54.580002,5.775178,5487200
2001-02-02,1373.469971,1376.380005,1348.719971,1349.469971,1048400000,,2001-02-02,112.75,113.989998,109.599998,110.269997,5428400,,,,,,,,,2001-02-02,112.75,113.989998,109.599998,83.814668,5428400,,2001-02-02,14.969999,15.349999,14.539999,10.680702,2555100,,2001-02-02,54.580002,55.220001,54.07,5.714486,5003200
2001-02-01,1366.01001,1373.5,1359.339966,1373.469971,1118800000,,2001-02-01,112.400002,114.339996,111.199997,114.050003,5580800,,,,,,,,,2001-02-01,112.400002,114.339996,111.199997,86.687797,5580800,,2001-02-01,14.879999,14.889999,14.449999,10.283054,885600,,2001-02-01,55,55.119999,54.18,5.700882,10366400
2001-01-31,1373.72998,1383.369995,1364.660034,1366.01001,1295300000,,2001-01-31,115.75,116.75,112,112,8314200,,,,,,,,,2001-01-31,115.75,116.75,112,85.129619,8314200,,2001-01-31,14.889999,14.999999,14.639999,10.415603,1666400,,2001-01-31,54,55.349998,53.389999,5.756342,7408000
2001-01-30,1364.170044,1375.680054,1356.199951,1373.72998,1149800000,,2001-01-30,115,116.75,113.400002,116.610001,8242000,,,,,,,,,2001-01-30,115,116.75,113.400002,88.633615,8242000,,2001-01-30,14.399999,14.999999,14.249999,10.394674,3389200,,2001-01-30,53,54.32,52.509998,5.547059,6959200
2001-01-29,1354.920044,1365.540039,1350.359985,1364.170044,1053100000,,2001-01-29,112.5,115.5,112.470001,114.980003,5125000,,,,,,,,,2001-01-29,112.5,115.5,112.470001,87.394677,5125000,,2001-01-29,14.299999,14.359999,14.199999,9.942731,2533200,,2001-01-29,53.099998,53.099998,51.400002,5.486367,4100800
2001-01-26,1357.51001,1357.51001,1342.75,1354.949951,1098000000,,2001-01-26,109.625,115.25,109.1875,114.1875,9095200,,,,,,,,,2001-01-26,109.625,115.25,109.1875,86.792307,9095200,,2001-01-26,13.875,14.437499,13.749999,9.951423,2099000,,2001-01-26,53.75,54.5,52.375,5.546012,6229600
2001-01-25,1364.300049,1367.349976,1354.630005,1357.51001,1258000000,,2001-01-25,110.125,111.125,109.4375,110.75,4982100,,,,,,,,,2001-01-25,110.125,111.125,109.4375,84.179511,4982100,,2001-01-25,13.999999,13.999999,13.687499,9.603775,2197500,,2001-01-25,52,54.4375,51.9375,5.670274,8836800
2001-01-24,1360.400024,1369.75,1357.280029,1364.300049,1309000000,,2001-01-24,109.0625,111.4375,108.9375,110.4375,6760900,,,,,,,,,2001-01-24,109.0625,111.4375,108.9375,83.941984,6760900,,2001-01-24,14.375,14.499999,13.749999,9.690687,1775500,,2001-01-24,53,53.75,51.75,5.480611,9546400
2001-01-23,1342.900024,1362.900024,1339.630005,1360.400024,1232600000,,2001-01-23,109.5625,109.9375,107.625,109.0625,9826900,,,,,,,,,2001-01-23,109.5625,109.9375,107.625,82.896866,9826900,,2001-01-23,13.8125,14.625,13.749999,10.038335,2247300,,2001-01-23,53.5,53.625,52.0625,5.559093,8467200
2001-01-22,1342.540039,1353.619995,1333.839966,1342.900024,1164000000,,2001-01-22,109.5,109.9375,108.1875,108.5625,9618500,,,,,,,,,2001-01-22,109.5,109.9375,108.1875,82.516823,9618500,,2001-01-22,13.749999,13.999999,13.374999,9.603775,2639900,,2001-01-22,50.875,54.25,50.875,5.539472,9307200
2001-01-19,1347.969971,1354.550049,1336.73999,1342.540039,1407800000,,2001-01-19,107.5,113.9375,107.25,111.25,14762200,,,,,,,,,2001-01-19,107.5,113.9375,107.25,84.559554,14762200,,2001-01-19,13.875,13.999999,13.437499,9.516863,2606500,,2001-01-19,55.5,55.9375,52,5.487151,21124800
2001-01-18,1329.890015,1352.709961,1327.410034,1347.969971,1445000000,,2001-01-18,104.375,110,103.5,108.3125,25244900,,,,,,,,,2001-01-18,104.375,110,103.5,82.326802,25244900,,2001-01-18,14.499999,14.562499,13.687499,9.734143,1705900,,2001-01-18,55.875,56.625,55.75,5.866478,6805600
2001-01-17,1326.650024,1346.920044,1325.410034,1329.469971,1349100000,,2001-01-17,95.375,97.75,94.3125,96.6875,9727000,,,,,,,,,2001-01-17,95.375,97.75,94.3125,73.490804,9727000,,2001-01-17,14.625,14.937499,14.562499,10.299071,1173200,,2001-01-17,55.9375,57,55.375,5.840317,12588800
2001-01-16,1318.319946,1327.810059,1313.329956,1326.650024,1205700000,,2001-01-16,93.75,94,91.8125,92.75,5671900,,,,,,,,,2001-01-16,93.75,94,91.8125,70.497965,5671900,,2001-01-16,14.187499,14.812499,14.187499,10.255615,1358800,,2001-01-16,56.375,56.875,54.75,5.827237,8748000
2001-01-12,1326.819946,1333.209961,1311.589966,1318.550049,1276000000,,2001-01-12,93.6875,96.4375,92.375,93.8125,6448000,,,,,,,,,2001-01-12,93.6875,96.4375,92.375,71.305557,6448000,,2001-01-12,14.437499,14.625,13.999999,9.951423,1440400,,2001-01-12,57.125,57.25,56.125,5.905718,10188800
2001-01-11,1313.27002,1332.189941,1309.719971,1326.819946,1411200000,,2001-01-11,92.9375,94.25,91.25,93.6875,9635000,,,,,,,,,2001-01-11,92.9375,94.25,91.25,71.210546,9635000,,2001-01-11,14.625,14.625,14.125,9.994879,1321200,,2001-01-11,58.1875,58.3125,56.8125,6.043061,12061600
2001-01-10,1300.800049,1313.76001,1287.280029,1313.27002,1296500000,,2001-01-10,92.5,94.9375,91.6875,93.4375,7656100,,,,,,,,,2001-01-10,92.5,94.9375,91.6875,71.020524,7656100,,2001-01-10,14.249999,14.687499,14.0625,10.212159,1375900,,2001-01-10,59.3125,59.6875,57.9375,6.082301,15828800
2001-01-09,1295.859985,1311.719971,1295.140015,1300.800049,1191300000,,2001-01-09,94.4375,95.75,91.4375,92.5625,7547100,,,,,,,,,2001-01-09,94.4375,95.75,91.4375,70.355449,7547100,,2001-01-09,14.625,14.749999,14.375,10.212159,1777500,,2001-01-09,57,60.0625,56.5,6.219644,30744800
2001-01-08,1298.349976,1298.349976,1276.290039,1295.859985,1115500000,,2001-01-08,93.5,93.9375,91.5625,93.5625,6064800,,,,,,,,,2001-01-08,93.5,93.9375,91.5625,71.115535,6064800,,2001-01-08,13.937499,14.749999,13.8125,10.212159,2025700,,2001-01-08,54.9375,57.875,54.0625,6.02998,17046400
2001-01-05,1333.339966,1334.77002,1294.949951,1298.349976,1430800000,,2001-01-05,93.9375,94.6875,91,94,8043200,,,,,,,,,2001-01-05,93.9375,94.6875,91,71.448073,8043200,,2001-01-05,14.0625,14.0625,13.499999,9.603775,1375100,,2001-01-05,57.3125,57.625,54.875,5.742216,22917600
2001-01-04,1347.560059,1350.23999,1329.140015,1333.339966,2131000000,,2001-01-04,94.75,99.75,92.6875,93.1875,15420500,,,,,,,,,2001-01-04,94.75,99.75,92.6875,70.830503,15420500,,2001-01-04,13.8125,14.125,13.499999,9.777599,3116100,,2001-01-04,55.6875,57.375,55.375,6.00382,29224000
2001-01-03,1283.27002,1347.76001,1274.619995,1347.560059,1880700000,,2001-01-03,83.75,95,83.75,94.625,12769900,,,,,,,,,2001-01-03,83.75,95,83.75,71.923126,12769900,,2001-01-03,14.499999,14.687499,13.499999,9.734143,2634000,,2001-01-03,51.25,56,50.75,5.853397,30599200
2001-01-02,1320.280029,1320.280029,1276.050049,1283.27002,1129400000,,2001-01-02,84.5,87.5,84.125,84.8125,8007200,,,,,,,,,2001-01-02,84.5,87.5,84.125,64.464784,8007200,,2001-01-02,14.999999,14.999999,14.625,10.168703,1637200,,2001-01-02,54.75,55.5,53.625,5.663734,28993600
2000-12-29,1334.219971,1340.099976,1317.51001,1320.280029,1035500000,,2000-12-29,86.9375,86.9375,84.25,85,6943700,,,,,,,,,2000-12-29,86.9375,86.9375,84.25,64.6073,6943700,,2000-12-29,14.937499,15.187499,14.687499,10.429439,1802600,,2000-12-29,56.75,57,55.1875,5.840317,8772800
2000-12-28,1328.920044,1335.930054,1325.780029,1334.219971,1015300000,,2000-12-28,83.5,88.1875,82.125,85.25,9798600,,,,,,,,,2000-12-28,83.5,88.1875,82.125,64.797321,9798600,,2000-12-28,14.437499,14.625,14.249999,10.168703,1558900,,2000-12-28,56.375,56.75,55.75,5.938419,13336000
2000-12-27,1315.189941,1332.030029,1310.959961,1328.920044,1092700000,,2000-12-27,84.75,88.125,83.5625,84.6875,8245100,,,,,,,,,2000-12-27,84.75,88.125,83.5625,64.369773,8245100,,2000-12-27,14.0625,14.437499,14.0625,9.951423,1008700,,2000-12-27,54.25,56.75,54,5.931879,20370400
2000-12-26,1305.969971,1315.939941,1301.640015,1315.189941,806500000,,2000-12-26,89,89.5625,84.25,84.8125,6052300,,,,,,,,,2000-12-26,89,89.5625,84.25,64.464784,6052300,,2000-12-26,13.8125,14.125,13.8125,9.734143,1926800,,2000-12-26,51.0625,54.1875,51.0625,5.657194,14339200
2000-12-22,1274.859985,1305.969971,1274.859985,1305.949951,1087100000,,2000-12-22,84.5,89.375,84.5,89,9514000,,,,,,,,,2000-12-22,84.5,89.375,84.5,67.647643,9514000,,2000-12-22,13.875,13.937499,13.499999,9.603775,1437400,,2000-12-22,50,51.1875,49.9375,5.356349,12097600
2000-12-21,1264.73999,1285.310059,1254.069946,1274.859985,1449900000,,2000-12-21,85.5,87.9375,80.0625,81.5625,12725500,,,,,,,,,2000-12-21,85.5,87.9375,80.0625,61.994505,12725500,,2000-12-21,13.374999,13.937499,13.124999,9.690687,2132400,,2000-12-21,48.875,49.9375,47.875,5.153606,18087200
2000-12-20,1305.599976,1305.599976,1261.160034,1264.73999,1421600000,,2000-12-20,85.875,88,84.8125,86,12579400,,,,,,,,,2000-12-20,85.875,88,84.8125,65.367386,12579400,,2000-12-20,13.499999,13.624999,13.187499,9.299583,1250900,,2000-12-20,45.5,49.9375,45.4375,5.140526,26594400
2000-12-19,1322.959961,1346.439941,1305.199951,1305.599976,1324900000,,2000-12-19,90.1875,94.4375,89.8125,90.125,7705300,,,,,,,,,2000-12-19,90.1875,94.4375,89.8125,68.50274,7705300,,2000-12-19,13.5625,13.687499,13.437499,9.473407,1507000,,2000-12-19,46.5625,48.6875,46.4375,4.977023,17456000
2000-12-18,1312.150024,1332.319946,1312.150024,1322.73999,1189900000,,2000-12-18,88.375,90.5,88.375,90.5,7693800,,,,,,,,,2000-12-18,88.375,90.5,88.375,68.787772,7693800,,2000-12-18,13,13.624999,12.874999,9.299583,2173300,,2000-12-18,47.25,47.625,46.5625,4.885461,9349600
2000-12-15,1340.930054,1340.930054,1305.380005,1312.150024,1561100000,,2000-12-15,90,90.6875,87.3125,87.8125,14254500,,,,,,,,,2000-12-15,90,90.6875,87.3125,66.745041,14254500,,2000-12-15,13,13.249999,12.75,8.951935,4540000,,2000-12-15,47.9375,47.9375,46.3125,4.983563,14008800
2000-12-14,1359.98999,1359.98999,1340.47998,1340.930054,1061300000,,2000-12-14,92,93.6875,91.8125,92.4375,6131400,,,,,,,,,2000-12-14,92,93.6875,91.8125,70.260439,6131400,,2000-12-14,12.437499,12.75,12.3125,8.734655,1045300,,2000-12-14,45.1875,48,45.125,5.022804,20167200
2000-12-13,1371.180054,1385.819946,1358.47998,1359.98999,1195100000,,2000-12-13,94.875,96.625,90.6875,91.25,6992600,,,,,,,,,2000-12-13,94.875,96.625,90.6875,69.357837,6992600,,2000-12-13,12.437499,12.5,12.187499,8.647743,2049900,,2000-12-13,45.5625,45.625,44.625,4.70914,9826400
2000-12-12,1380.199951,1380.27002,1370.27002,1371.180054,1083400000,,2000-12-12,95.25,96.125,92.5,93.875,7913300,,,,,,,,,2000-12-12,95.25,96.125,92.5,71.353062,7913300,,2000-12-12,12.687499,12.687499,12.25,8.604287,1712300,,2000-12-12,44.0625,45.5625,44.0625,4.683015,5144000
2000-12-11,1369.890015,1389.050049,1364.140015,1380.199951,1202400000,,2000-12-11,96.5,98.25,93.75,95,6185600,,,,,,,,,2000-12-11,96.5,98.25,93.75,72.208159,6185600,,2000-12-11,12.687499,13,12.5,8.734655,1420700,,2000-12-11,42.3125,45.125,41.5625,4.598106,6881600
